County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
27,HINSDALE,1380,Hinsdale County RE 1,4899,Lake City Community School, 	9 , 	-   , 	3 , 	4 , 	1 , 	6 , 	4 , 	4 , 	4 , 	5 , 	5 , 	3 , 	8 , 	7 , 	2 , 	65 
28,HUERFANO,1390,Huerfano Re-1,0063,Peakview School, 	32 , 	-   , 	35 , 	38 , 	32 , 	35 , 	29 , 	37 , 	36 , 	32 , 	23 , 	-   , 	-   , 	-   , 	-   , 	329 
28,HUERFANO,1390,Huerfano Re-1,3306,Gardner Valley School, 	6 , 	-   , 	6 , 	7 , 	7 , 	8 , 	5 , 	8 , 	6 , 	11 , 	9 , 	-   , 	-   , 	-   , 	-   , 	73 
28,HUERFANO,1390,Huerfano Re-1,8421,Spanish Peaks Child Care Center, 	3 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	3 
28,HUERFANO,1390,Huerfano Re-1,9212,John Mall High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	36 , 	28 , 	38 , 	35 , 	137 
28,HUERFANO,1400,La Veta Re-2,4860,La Veta Elementary School, 	11 , 	-   , 	10 , 	12 , 	19 , 	10 , 	16 , 	16 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	94 
28,HUERFANO,1400,La Veta Re-2,4864,La Veta Junior-Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	12 , 	15 , 	21 , 	19 , 	18 , 	15 , 	12 , 	112 
29,JACKSON,1410,North Park R-1,6358,North Park School, 	21 , 	-   , 	9 , 	11 , 	14 , 	5 , 	12 , 	9 , 	11 , 	14 , 	14 , 	9 , 	14 , 	8 , 	7 , 	158 
30,JEFFERSON,1420,Jefferson County R-1,0000,Not in a school, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	10 , 	11 
30,JEFFERSON,1420,Jefferson County R-1,0030,Adams Elementary School, 	38 , 	3 , 	47 , 	46 , 	50 , 	40 , 	56 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	334 
30,JEFFERSON,1420,Jefferson County R-1,0033,McLain Community High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	9 , 	27 , 	82 , 	232 , 	350 
30,JEFFERSON,1420,Jefferson County R-1,0108,Alameda International Junior/Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	222 , 	229 , 	189 , 	176 , 	163 , 	191 ," 	1,170 "
30,JEFFERSON,1420,Jefferson County R-1,0109,Arvada K-8, 	-   , 	-   , 	26 , 	49 , 	39 , 	49 , 	44 , 	53 , 	111 , 	102 , 	144 , 	-   , 	-   , 	-   , 	-   , 	617 
30,JEFFERSON,1420,Jefferson County R-1,0148,Allendale Elementary School, 	12 , 	-   , 	23 , 	19 , 	14 , 	22 , 	17 , 	22 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	129 
30,JEFFERSON,1420,Jefferson County R-1,0370,Arvada High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	204 , 	215 , 	185 , 	179 , 	783 
30,JEFFERSON,1420,Jefferson County R-1,0378,Arvada West High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	497 , 	478 , 	418 , 	432 ," 	1,825 "
30,JEFFERSON,1420,Jefferson County R-1,0491,Addenbrooke Classical Grammar School, 	17 , 	7 , 	63 , 	76 , 	63 , 	68 , 	69 , 	74 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	437 
30,JEFFERSON,1420,Jefferson County R-1,0660,Bear Creek K-8 School, 	-   , 	-   , 	93 , 	108 , 	95 , 	111 , 	115 , 	114 , 	121 , 	124 , 	117 , 	-   , 	-   , 	-   , 	-   , 	998 
30,JEFFERSON,1420,Jefferson County R-1,0664,Bear Creek High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	404 , 	400 , 	382 , 	347 ," 	1,533 "
30,JEFFERSON,1420,Jefferson County R-1,0694,Bell Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	269 , 	301 , 	288 , 	-   , 	-   , 	-   , 	-   , 	858 
30,JEFFERSON,1420,Jefferson County R-1,0724,Belmar School of Integrated Arts, 	-   , 	-   , 	42 , 	34 , 	30 , 	38 , 	34 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	226 
30,JEFFERSON,1420,Jefferson County R-1,0776,Bergen Meadow Primary School, 	43 , 	-   , 	52 , 	82 , 	79 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	256 
30,JEFFERSON,1420,Jefferson County R-1,0779,Bergen Valley Intermediate School, 	-   , 	-   , 	-   , 	-   , 	-   , 	70 , 	76 , 	94 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	240 
30,JEFFERSON,1420,Jefferson County R-1,0950,Bradford K8 South, 	-   , 	-   , 	79 , 	86 , 	85 , 	79 , 	109 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	438 
30,JEFFERSON,1420,Jefferson County R-1,0951,Blue Heron Elementary School, 	37 , 	-   , 	68 , 	49 , 	71 , 	43 , 	58 , 	59 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	385 
30,JEFFERSON,1420,Jefferson County R-1,0952,Bradford K8 North, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	107 , 	71 , 	64 , 	65 , 	-   , 	-   , 	-   , 	-   , 	307 
30,JEFFERSON,1420,Jefferson County R-1,0965,Brady Exploration School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	40 , 	228 , 	269 
30,JEFFERSON,1420,Jefferson County R-1,1238,Campbell Elementary School, 	-   , 	-   , 	15 , 	36 , 	31 , 	28 , 	32 , 	34 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	176 
30,JEFFERSON,1420,Jefferson County R-1,1318,Carmody Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	213 , 	244 , 	249 , 	-   , 	-   , 	-   , 	-   , 	706 
30,JEFFERSON,1420,Jefferson County R-1,1451,Addenbrooke Classical Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	85 , 	81 , 	67 , 	63 , 	56 , 	41 , 	44 , 	437 
30,JEFFERSON,1420,Jefferson County R-1,1522,Chatfield High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	486 , 	452 , 	457 , 	439 ," 	1,834 "
30,JEFFERSON,1420,Jefferson County R-1,1730,Coal Creek Canyon K-8 Elementary School, 	-   , 	-   , 	8 , 	14 , 	11 , 	12 , 	13 , 	16 , 	19 , 	15 , 	11 , 	-   , 	-   , 	-   , 	-   , 	119 
30,JEFFERSON,1420,Jefferson County R-1,1790,Colorow Elementary School, 	13 , 	-   , 	30 , 	30 , 	41 , 	29 , 	28 , 	27 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	198 
30,JEFFERSON,1420,Jefferson County R-1,1861,Columbine Hills Elementary School, 	42 , 	-   , 	46 , 	42 , 	42 , 	43 , 	45 , 	46 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	306 
30,JEFFERSON,1420,Jefferson County R-1,1864,Columbine High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	428 , 	444 , 	448 , 	412 ," 	1,732 "
30,JEFFERSON,1420,Jefferson County R-1,1869,Compass Montessori - Wheat Ridge Charter School, 	55 , 	-   , 	36 , 	33 , 	34 , 	32 , 	34 , 	37 , 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	289 
30,JEFFERSON,1420,Jefferson County R-1,1876,Coronado Elementary School, 	18 , 	-   , 	54 , 	69 , 	76 , 	81 , 	74 , 	71 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	443 
30,JEFFERSON,1420,Jefferson County R-1,1880,Compass Montessori - Golden Charter School, 	40 , 	-   , 	20 , 	18 , 	20 , 	18 , 	18 , 	19 , 	19 , 	58 , 	49 , 	40 , 	37 , 	33 , 	30 , 	419 
30,JEFFERSON,1420,Jefferson County R-1,1886,Conifer Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	188 , 	219 , 	209 , 	221 , 	837 
30,JEFFERSON,1420,Jefferson County R-1,1976,Creighton Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	252 , 	277 , 	288 , 	-   , 	-   , 	-   , 	-   , 	817 
30,JEFFERSON,1420,Jefferson County R-1,2093,Dakota Ridge Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	369 , 	364 , 	328 , 	360 ," 	1,421 "
30,JEFFERSON,1420,Jefferson County R-1,2120,D'Evelyn Junior/Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 , 	197 , 	200 , 	187 , 	159 , 	162 , 	138 ," 	1,132 "
30,JEFFERSON,1420,Jefferson County R-1,2130,Deer Creek Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	197 , 	216 , 	253 , 	-   , 	-   , 	-   , 	-   , 	666 
30,JEFFERSON,1420,Jefferson County R-1,2189,Doral Academy of Colorado, 	-   , 	-   , 	19 , 	18 , 	23 , 	21 , 	15 , 	28 , 	26 , 	23 , 	16 , 	3 , 	5 , 	-   , 	-   , 	197 
30,JEFFERSON,1420,Jefferson County R-1,2194,Devinny Elementary School, 	-   , 	-   , 	62 , 	78 , 	84 , 	74 , 	80 , 	85 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	463 
30,JEFFERSON,1420,Jefferson County R-1,2288,Drake Junior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	329 , 	333 , 	265 , 	-   , 	-   , 	-   , 	-   , 	927 
30,JEFFERSON,1420,Jefferson County R-1,2300,Dunstan Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	284 , 	300 , 	315 , 	-   , 	-   , 	-   , 	-   , 	899 
30,JEFFERSON,1420,Jefferson County R-1,2322,Dutch Creek Elementary School, 	29 , 	1 , 	33 , 	33 , 	35 , 	49 , 	46 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	271 
30,JEFFERSON,1420,Jefferson County R-1,2496,Edgewater Elementary School, 	38 , 	-   , 	35 , 	40 , 	37 , 	47 , 	41 , 	48 , 	42 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	328 
30,JEFFERSON,1420,Jefferson County R-1,2550,Eiber Elementary School, 	15 , 	-   , 	41 , 	45 , 	49 , 	51 , 	57 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	321 
30,JEFFERSON,1420,Jefferson County R-1,2616,Elk Creek Elementary School, 	32 , 	-   , 	51 , 	54 , 	44 , 	45 , 	64 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	344 
30,JEFFERSON,1420,Jefferson County R-1,2799,Excel Academy Charter School, 	-   , 	-   , 	50 , 	51 , 	52 , 	50 , 	65 , 	61 , 	75 , 	72 , 	53 , 	-   , 	-   , 	-   , 	-   , 	529 
30,JEFFERSON,1420,Jefferson County R-1,2820,Everitt Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	162 , 	181 , 	203 , 	-   , 	-   , 	-   , 	-   , 	546 
30,JEFFERSON,1420,Jefferson County R-1,2832,Evergreen Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	192 , 	205 , 	241 , 	-   , 	-   , 	-   , 	-   , 	638 
30,JEFFERSON,1420,Jefferson County R-1,2836,Evergreen High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	242 , 	271 , 	233 , 	278 ," 	1,024 "
30,JEFFERSON,1420,Jefferson County R-1,2866,Fairmount Elementary School, 	-   , 	-   , 	70 , 	98 , 	97 , 	125 , 	97 , 	99 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	586 
30,JEFFERSON,1420,Jefferson County R-1,2946,Fitzmorris Elementary School, 	32 , 	-   , 	19 , 	25 , 	31 , 	26 , 	24 , 	27 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	184 
30,JEFFERSON,1420,Jefferson County R-1,2963,Falcon Bluffs Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	224 , 	203 , 	230 , 	-   , 	-   , 	-   , 	-   , 	657 
30,JEFFERSON,1420,Jefferson County R-1,3025,Foothills Elementary School, 	33 , 	-   , 	41 , 	37 , 	33 , 	35 , 	41 , 	42 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	262 
30,JEFFERSON,1420,Jefferson County R-1,3088,Foster Dual Language PK-8, 	23 , 	-   , 	49 , 	53 , 	50 , 	48 , 	41 , 	38 , 	35 , 	31 , 	31 , 	-   , 	-   , 	-   , 	-   , 	399 
30,JEFFERSON,1420,Jefferson County R-1,3201,Free Horizon Montessori, 	64 , 	7 , 	54 , 	51 , 	42 , 	47 , 	42 , 	48 , 	20 , 	25 , 	15 , 	-   , 	-   , 	-   , 	-   , 	415 
30,JEFFERSON,1420,Jefferson County R-1,3216,Fremont Elementary School, 	-   , 	-   , 	38 , 	30 , 	38 , 	33 , 	30 , 	26 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	195 
30,JEFFERSON,1420,Jefferson County R-1,3250,Norma Anderson Preschool, 	60 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	60 
30,JEFFERSON,1420,Jefferson County R-1,3450,Glennon Heights Elementary School, 	-   , 	-   , 	24 , 	22 , 	31 , 	33 , 	37 , 	23 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	170 
30,JEFFERSON,1420,Jefferson County R-1,3502,Golden High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	363 , 	375 , 	310 , 	333 ," 	1,381 "
30,JEFFERSON,1420,Jefferson County R-1,3536,Governor's Ranch Elementary School, 	-   , 	-   , 	48 , 	60 , 	46 , 	41 , 	61 , 	49 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	305 
30,JEFFERSON,1420,Jefferson County R-1,3622,Green Gables Elementary School, 	-   , 	-   , 	36 , 	42 , 	35 , 	35 , 	36 , 	37 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	221 
30,JEFFERSON,1420,Jefferson County R-1,3624,Green Mountain Elementary School, 	-   , 	-   , 	43 , 	30 , 	31 , 	37 , 	36 , 	42 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	219 
30,JEFFERSON,1420,Jefferson County R-1,3628,Green Mountain High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	326 , 	292 , 	268 , 	256 ," 	1,142 "
30,JEFFERSON,1420,Jefferson County R-1,3691,Great Work Montessori, 	50 , 	-   , 	25 , 	28 , 	30 , 	25 , 	24 , 	19 , 	10 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	211 
30,JEFFERSON,1420,Jefferson County R-1,3726,Hackberry Hill Elementary School, 	-   , 	-   , 	49 , 	57 , 	73 , 	61 , 	70 , 	75 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	385 
30,JEFFERSON,1420,Jefferson County R-1,4190,Hutchinson Elementary School, 	28 , 	-   , 	54 , 	43 , 	44 , 	35 , 	32 , 	23 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	259 
30,JEFFERSON,1420,Jefferson County R-1,4307,Irwin Preschool, 	51 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	51 
30,JEFFERSON,1420,Jefferson County R-1,4402,Jefferson Academy Elementary, 	-   , 	19 , 	93 , 	112 , 	109 , 	109 , 	109 , 	111 , 	110 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	772 
30,JEFFERSON,1420,Jefferson County R-1,4404,Jefferson Academy, 	-   , 	-   , 	49 , 	52 , 	64 , 	76 , 	80 , 	67 , 	83 , 	210 , 	199 , 	75 , 	76 , 	62 , 	61 ," 	1,154 "
30,JEFFERSON,1420,Jefferson County R-1,4408,Jeffco Virtual Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	14 , 	19 , 	44 , 	20 , 	47 , 	66 , 	164 , 	374 
30,JEFFERSON,1420,Jefferson County R-1,4410,Jefferson Academy High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	122 , 	101 , 	101 , 	97 , 	421 
30,JEFFERSON,1420,Jefferson County R-1,4422,Jefferson Junior/Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	118 , 	131 , 	114 , 	113 , 	110 , 	73 , 	659 
30,JEFFERSON,1420,Jefferson County R-1,4478,Sheridan Green Elementary School, 	27 , 	-   , 	37 , 	46 , 	51 , 	37 , 	44 , 	50 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	292 
30,JEFFERSON,1420,Jefferson County R-1,4548,Ken Caryl Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	287 , 	283 , 	279 , 	-   , 	-   , 	-   , 	-   , 	849 
30,JEFFERSON,1420,Jefferson County R-1,4549,Kendallvue Elementary School, 	24 , 	-   , 	63 , 	43 , 	40 , 	40 , 	57 , 	68 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	335 
30,JEFFERSON,1420,Jefferson County R-1,4550,Kendrick Lakes Elementary School, 	28 , 	-   , 	52 , 	65 , 	47 , 	65 , 	60 , 	51 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	368 
30,JEFFERSON,1420,Jefferson County R-1,4798,Connections Learning Center on the Earle Johnson Campus, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	1 , 	9 , 	-   , 	-   , 	-   , 	-   , 	11 
30,JEFFERSON,1420,Jefferson County R-1,4802,Kullerstrand Elementary School, 	13 , 	-   , 	33 , 	41 , 	38 , 	30 , 	28 , 	30 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	213 
30,JEFFERSON,1420,Jefferson County R-1,4830,Kyffin Elementary School, 	24 , 	-   , 	68 , 	67 , 	78 , 	78 , 	71 , 	67 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	453 
30,JEFFERSON,1420,Jefferson County R-1,4942,Lakewood High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	507 , 	530 , 	512 , 	541 ," 	2,090 "
30,JEFFERSON,1420,Jefferson County R-1,5004,Lasley Elementary School, 	-   , 	-   , 	42 , 	44 , 	48 , 	52 , 	53 , 	53 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	355 
30,JEFFERSON,1420,Jefferson County R-1,5024,Lawrence Elementary School, 	19 , 	-   , 	37 , 	41 , 	38 , 	47 , 	40 , 	42 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	264 
30,JEFFERSON,1420,Jefferson County R-1,5036,Leawood Elementary School, 	30 , 	-   , 	44 , 	39 , 	51 , 	52 , 	40 , 	35 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	291 
30,JEFFERSON,1420,Jefferson County R-1,5145,Lincoln Charter Academy, 	47 , 	12 , 	66 , 	84 , 	80 , 	80 , 	83 , 	81 , 	84 , 	79 , 	77 , 	-   , 	-   , 	-   , 	-   , 	773 
30,JEFFERSON,1420,Jefferson County R-1,5222,Little Elementary School, 	-   , 	-   , 	47 , 	54 , 	50 , 	31 , 	47 , 	44 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	273 
30,JEFFERSON,1420,Jefferson County R-1,5350,Lukas Elementary School, 	-   , 	-   , 	32 , 	42 , 	40 , 	58 , 	40 , 	60 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	272 
30,JEFFERSON,1420,Jefferson County R-1,5354,Lumberg Elementary School, 	22 , 	-   , 	29 , 	44 , 	54 , 	39 , 	43 , 	41 , 	64 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	336 
30,JEFFERSON,1420,Jefferson County R-1,5415,Rocky Mountain Deaf School, 	6 , 	-   , 	5 , 	2 , 	2 , 	7 , 	4 , 	5 , 	6 , 	6 , 	4 , 	2 , 	14 , 	4 , 	2 , 	69 
30,JEFFERSON,1420,Jefferson County R-1,5454,Mandalay Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	172 , 	178 , 	188 , 	-   , 	-   , 	-   , 	-   , 	538 
30,JEFFERSON,1420,Jefferson County R-1,5472,Manning Options School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	229 , 	222 , 	222 , 	-   , 	-   , 	-   , 	-   , 	673 
30,JEFFERSON,1420,Jefferson County R-1,5524,Maple Grove Elementary School, 	-   , 	-   , 	69 , 	52 , 	62 , 	50 , 	44 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	334 
30,JEFFERSON,1420,Jefferson County R-1,5580,Marshdale Elementary School, 	-   , 	-   , 	46 , 	56 , 	55 , 	56 , 	40 , 	41 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	294 
30,JEFFERSON,1420,Jefferson County R-1,5623,Longview High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	7 , 	22 , 	29 
30,JEFFERSON,1420,Jefferson County R-1,5758,Meiklejohn Elementary, 	-   , 	-   , 	77 , 	78 , 	83 , 	83 , 	98 , 	73 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	492 
30,JEFFERSON,1420,Jefferson County R-1,5892,Miller Special Education, 	33 , 	-   , 	2 , 	2 , 	5 , 	4 , 	-   , 	6 , 	3 , 	4 , 	8 , 	5 , 	3 , 	6 , 	10 , 	91 
30,JEFFERSON,1420,Jefferson County R-1,5944,Mitchell Elementary School, 	-   , 	-   , 	86 , 	91 , 	87 , 	89 , 	92 , 	103 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	548 
30,JEFFERSON,1420,Jefferson County R-1,5972,Molholm Elementary School, 	18 , 	-   , 	38 , 	43 , 	27 , 	37 , 	27 , 	42 , 	43 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	275 
30,JEFFERSON,1420,Jefferson County R-1,5994,Montessori Peaks Charter Academy, 	43 , 	5 , 	59 , 	54 , 	60 , 	60 , 	48 , 	40 , 	28 , 	1 , 	1 , 	-   , 	-   , 	-   , 	-   , 	399 
30,JEFFERSON,1420,Jefferson County R-1,6090,Moore Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	170 , 	191 , 	201 , 	-   , 	-   , 	-   , 	-   , 	562 
30,JEFFERSON,1420,Jefferson County R-1,6133,Mortensen Elementary School, 	32 , 	-   , 	30 , 	66 , 	51 , 	57 , 	50 , 	66 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	352 
30,JEFFERSON,1420,Jefferson County R-1,6135,Mount Carbon Elementary School, 	34 , 	-   , 	61 , 	61 , 	70 , 	54 , 	51 , 	49 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	380 
30,JEFFERSON,1420,Jefferson County R-1,6139,Mountain Phoenix Community School, 	47 , 	-   , 	107 , 	69 , 	75 , 	72 , 	54 , 	69 , 	58 , 	54 , 	49 , 	-   , 	-   , 	-   , 	-   , 	654 
30,JEFFERSON,1420,Jefferson County R-1,6237,New America School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	2 , 	13 , 	30 , 	77 , 	122 
30,JEFFERSON,1420,Jefferson County R-1,6286,Normandy Elementary School, 	13 , 	-   , 	40 , 	60 , 	38 , 	55 , 	54 , 	61 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	321 
30,JEFFERSON,1420,Jefferson County R-1,6330,North Arvada Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	177 , 	204 , 	184 , 	-   , 	-   , 	-   , 	-   , 	565 
30,JEFFERSON,1420,Jefferson County R-1,6470,Oberon Junior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	225 , 	242 , 	230 , 	-   , 	-   , 	-   , 	-   , 	697 
30,JEFFERSON,1420,Jefferson County R-1,6539,Jefferson County Open Elementary School, 	22 , 	-   , 	28 , 	28 , 	28 , 	30 , 	32 , 	30 , 	39 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	237 
30,JEFFERSON,1420,Jefferson County R-1,6541,Jefferson County Open Secondary, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	47 , 	49 , 	53 , 	48 , 	47 , 	72 , 	316 
30,JEFFERSON,1420,Jefferson County R-1,6804,Parmalee Elementary School, 	-   , 	-   , 	33 , 	40 , 	41 , 	45 , 	50 , 	65 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	274 
30,JEFFERSON,1420,Jefferson County R-1,6806,Parr Elementary School, 	49 , 	-   , 	30 , 	46 , 	32 , 	26 , 	35 , 	29 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	247 
30,JEFFERSON,1420,Jefferson County R-1,6808,Patterson International School, 	64 , 	-   , 	41 , 	51 , 	46 , 	36 , 	57 , 	50 , 	33 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	378 
30,JEFFERSON,1420,Jefferson County R-1,6828,Peck Elementary School, 	-   , 	-   , 	23 , 	31 , 	43 , 	36 , 	31 , 	29 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	193 
