County Code,County Name,District Code,District Name,School Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
32,KIT CARSON,1460,HI-PLAINS R-23 Total,,,14,0,6,9,8,4,4,9,5,8,4,4,10,6,13,104,
32,KIT CARSON,1480,STRATTON R-4,8342,STRATTON ELEMENTARY SCHOOL,23,0,25,19,16,17,14,23,0,0,0,0,0,0,0,137,
32,KIT CARSON,1480,STRATTON R-4,8351,STRATTON MIDDLE SCHOOL,0,0,0,0,0,0,0,0,14,14,7,0,0,0,0,35,
32,KIT CARSON,1480,STRATTON R-4,8354,STRATTON SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,7,16,8,10,41,
32,KIT CARSON,1480,STRATTON R-4 Total,,,23,0,25,19,16,17,14,23,14,14,7,7,16,8,10,213,
32,KIT CARSON,1490,BETHUNE R-5,0842,BETHUNE PUBLIC SCHOOLS,6,0,6,9,7,4,8,6,4,11,6,9,10,12,12,110,
32,KIT CARSON,1490,BETHUNE R-5 Total,,,6,0,6,9,7,4,8,6,4,11,6,9,10,12,12,110,
32,KIT CARSON,1500,BURLINGTON RE-6J,1144,BURLINGTON ELEMENTARY SCHOOL,59,0,53,59,49,65,55,0,0,0,0,0,0,0,0,340,
32,KIT CARSON,1500,BURLINGTON RE-6J,1150,BURLINGTON MIDDLE SCHOOL,0,0,0,0,0,0,0,50,55,55,48,0,0,0,0,208,
32,KIT CARSON,1500,BURLINGTON RE-6J,1152,BURLINGTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,45,57,66,59,227,
32,KIT CARSON,1500,BURLINGTON RE-6J Total,,,59,0,53,59,49,65,55,50,55,55,48,45,57,66,59,775,
33,LAKE,1510,LAKE COUNTY R-1,4901,LAKE COUNTY INTERMEDIATE SCHOOL,0,0,0,0,0,77,68,84,73,0,0,0,0,0,0,302,
33,LAKE,1510,LAKE COUNTY R-1,4904,LAKE COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,63,69,78,73,59,82,424,
33,LAKE,1510,LAKE COUNTY R-1,8804,PITTS ELEMENTARY SCHOOL,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,
33,LAKE,1510,LAKE COUNTY R-1,9486,WESTPARK ELEMENTARY SCHOOL,0,0,67,70,68,0,0,0,0,0,0,0,0,0,0,205,
33,LAKE,1510,LAKE COUNTY R-1 Total,,,102,0,67,70,68,77,68,84,73,63,69,78,73,59,82,1033,
34,LA PLATA,1520,DURANGO 9-R,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,27,
34,LA PLATA,1520,DURANGO 9-R,0225,ANIMAS VALLEY ELEMENTARY SCHOOL,32,0,44,51,44,46,40,36,0,0,0,0,0,0,0,293,
34,LA PLATA,1520,DURANGO 9-R,1526,COLORADO CONNECTIONS ACADEMY @ DURANGO,0,0,7,7,11,12,17,21,16,32,28,103,52,0,0,306,
34,LA PLATA,1520,DURANGO 9-R,2097,DISTRICT 9-R SHARED SCHOOL,0,0,7,17,21,23,37,31,16,18,4,0,0,0,0,174,
34,LA PLATA,1520,DURANGO 9-R,2318,DURANGO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,298,270,246,261,1075,
34,LA PLATA,1520,DURANGO 9-R,3012,FLORIDA MESA ELEMENTARY SCHOOL,16,0,46,54,55,63,63,58,0,0,0,0,0,0,0,355,
34,LA PLATA,1520,DURANGO 9-R,3050,FORT LEWIS MESA ELEMENTARY SCHOOL,15,0,22,26,17,24,28,18,0,0,0,0,0,0,0,150,
34,LA PLATA,1520,DURANGO 9-R,3571,DURANGO BIG PICTURE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,14,17,27,33,91,
34,LA PLATA,1520,DURANGO 9-R,5888,MILLER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,142,149,167,0,0,0,0,458,
34,LA PLATA,1520,DURANGO 9-R,6222,NEEDHAM ELEMENTARY SCHOOL,31,0,64,71,65,78,80,68,0,0,0,0,0,0,0,457,
34,LA PLATA,1520,DURANGO 9-R,6738,PARK ELEMENTARY SCHOOL,16,0,77,85,78,86,82,77,0,0,0,0,0,0,0,501,
34,LA PLATA,1520,DURANGO 9-R,7402,RIVERVIEW ELEMENTARY SCHOOL,32,0,76,90,75,77,82,70,0,0,0,0,0,0,0,502,
34,LA PLATA,1520,DURANGO 9-R,7994,ESCALANTE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,178,142,190,0,0,0,0,510,
34,LA PLATA,1520,DURANGO 9-R,8388,SUNNYSIDE ELEMENTARY SCHOOL,16,0,20,23,22,19,28,26,0,0,0,0,0,0,0,154,
34,LA PLATA,1520,DURANGO 9-R Total,,,158,0,363,424,388,428,457,405,352,341,389,415,340,275,318,5053,
34,LA PLATA,1530,BAYFIELD 10 JT-R,0632,BAYFIELD ELEMENTARY SCHOOL,41,0,98,93,120,107,132,96,0,0,0,0,0,0,0,687,
34,LA PLATA,1530,BAYFIELD 10 JT-R,0636,BAYFIELD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,105,100,130,0,0,0,0,335,
34,LA PLATA,1530,BAYFIELD 10 JT-R,0640,BAYFIELD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,88,98,88,85,359,
34,LA PLATA,1530,BAYFIELD 10 JT-R Total,,,41,0,98,93,120,107,132,96,105,100,130,88,98,88,85,1381,
34,LA PLATA,1540,IGNACIO 11 JT,4252,IGNACIO ELEMENTARY SCHOOL,0,0,62,70,67,74,54,80,0,0,0,0,0,0,0,407,
34,LA PLATA,1540,IGNACIO 11 JT,4254,IGNACIO MIDDLE SCHOOL,0,0,0,0,0,0,0,0,63,63,78,0,0,0,0,204,
34,LA PLATA,1540,IGNACIO 11 JT,4258,IGNACIO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,66,74,65,53,258,
34,LA PLATA,1540,IGNACIO 11 JT Total,,,0,0,62,70,67,74,54,80,63,63,78,66,74,65,53,869,
35,LARIMER,1550,POUDRE R-1,0000,Not in a school,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,11,
35,LARIMER,1550,POUDRE R-1,0146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,0,61,0,62,62,62,62,62,78,95,71,38,59,29,33,774,
35,LARIMER,1550,POUDRE R-1,0477,ZACH ELEMENTARY SCHOOL,0,9,63,73,112,102,122,121,0,0,0,0,0,0,0,602,
35,LARIMER,1550,POUDRE R-1,0490,BACON ELEMENTARY SCHOOL,43,19,63,75,80,95,84,109,0,0,0,0,0,0,0,568,
35,LARIMER,1550,POUDRE R-1,0498,BETHKE ELEMENTARY SCHOOL,0,18,56,95,84,117,123,123,0,0,0,0,0,0,0,616,
35,LARIMER,1550,POUDRE R-1,0612,BAUDER ELEMENTARY SCHOOL,57,5,87,76,74,76,82,94,0,0,0,0,0,0,0,551,
35,LARIMER,1550,POUDRE R-1,0678,BEATTIE ELEMENTARY SCHOOL,87,4,45,49,46,48,60,51,0,0,0,0,0,0,0,390,
35,LARIMER,1550,POUDRE R-1,0766,BENNETT ELEMENTARY SCHOOL,0,19,62,88,95,80,74,78,0,0,0,0,0,0,0,496,
35,LARIMER,1550,POUDRE R-1,0892,BLEVINS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,192,224,167,0,0,0,0,583,
