County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
16,DENVER,0880,Denver County 1,3647,Marie L. Greenwood Academy, 	30 , 	-   , 	41 , 	39 , 	39 , 	54 , 	56 , 	50 , 	71 , 	77 , 	70 , 	-   , 	-   , 	-   , 	-   , 	527 
16,DENVER,0880,Denver County 1,3655,Center for Talent Development at Greenlee, 	41 , 	-   , 	42 , 	36 , 	48 , 	30 , 	35 , 	36 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	268 
16,DENVER,0880,Denver County 1,3698,Creativity Challenge Community, 	-   , 	-   , 	52 , 	53 , 	46 , 	48 , 	53 , 	52 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	304 
16,DENVER,0880,Denver County 1,3699,Delta High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	7 , 	46 , 	38 , 	18 , 	109 
16,DENVER,0880,Denver County 1,3704,Gust Elementary School, 	98 , 	-   , 	78 , 	70 , 	76 , 	78 , 	80 , 	93 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	573 
16,DENVER,0880,Denver County 1,3746,Hamilton Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	236 , 	238 , 	227 , 	-   , 	-   , 	-   , 	-   , 	701 
16,DENVER,0880,Denver County 1,3778,International Academy of Denver at Harrington, 	23 , 	-   , 	17 , 	30 , 	18 , 	27 , 	27 , 	25 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	167 
16,DENVER,0880,Denver County 1,3987,Highline Academy Southeast, 	-   , 	-   , 	50 , 	48 , 	49 , 	51 , 	59 , 	62 , 	76 , 	69 , 	64 , 	-   , 	-   , 	-   , 	-   , 	528 
16,DENVER,0880,Denver County 1,3990,Hill Campus of Arts and Sciences, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	217 , 	239 , 	261 , 	-   , 	-   , 	-   , 	-   , 	717 
16,DENVER,0880,Denver County 1,3991,Willow Elementary School, 	91 , 	-   , 	80 , 	85 , 	86 , 	81 , 	85 , 	106 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	614 
16,DENVER,0880,Denver County 1,4049,Highline Academy Northeast, 	48 , 	-   , 	76 , 	83 , 	86 , 	86 , 	83 , 	85 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	547 
16,DENVER,0880,Denver County 1,4074,Holm Elementary School, 	28 , 	-   , 	70 , 	70 , 	70 , 	68 , 	72 , 	80 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	458 
16,DENVER,0880,Denver County 1,4140,Farrell B. Howell ECE-8 School, 	30 , 	-   , 	41 , 	56 , 	54 , 	47 , 	58 , 	59 , 	77 , 	80 , 	86 , 	-   , 	-   , 	-   , 	-   , 	588 
16,DENVER,0880,Denver County 1,4213,Isabella Bird Community School, 	30 , 	-   , 	70 , 	71 , 	71 , 	59 , 	76 , 	77 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	454 
16,DENVER,0880,Denver County 1,4253,Inspire Elementary, 	47 , 	-   , 	104 , 	103 , 	85 , 	101 , 	51 , 	46 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	537 
16,DENVER,0880,Denver County 1,4381,DSST: College View Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	151 , 	164 , 	169 , 	-   , 	-   , 	-   , 	-   , 	484 
16,DENVER,0880,Denver County 1,4383,Joe Shoemaker School, 	52 , 	-   , 	66 , 	71 , 	71 , 	63 , 	58 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	438 
16,DENVER,0880,Denver County 1,4444,John F Kennedy High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	320 , 	190 , 	250 , 	148 , 	908 
16,DENVER,0880,Denver County 1,4450,Johnson Elementary School, 	31 , 	-   , 	42 , 	48 , 	46 , 	46 , 	48 , 	53 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	314 
16,DENVER,0880,Denver County 1,4494,Denver Justice High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	44 , 	36 , 	29 , 	22 , 	131 
16,DENVER,0880,Denver County 1,4498,Kaiser Elementary School, 	43 , 	-   , 	26 , 	34 , 	27 , 	37 , 	33 , 	27 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	227 
16,DENVER,0880,Denver County 1,4500,KIPP Northeast Elementary, 	47 , 	-   , 	85 , 	86 , 	84 , 	111 , 	87 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	500 
16,DENVER,0880,Denver County 1,4507,KIPP Northeast Denver Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	98 , 	124 , 	119 , 	118 , 	-   , 	-   , 	-   , 	-   , 	459 
16,DENVER,0880,Denver County 1,4509,KIPP Northeast Denver Leadership Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	147 , 	138 , 	153 , 	127 , 	565 
16,DENVER,0880,Denver County 1,4513,Kepner Beacon Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	117 , 	159 , 	152 , 	-   , 	-   , 	-   , 	-   , 	428 
16,DENVER,0880,Denver County 1,4730,KIPP Denver Collegiate High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	141 , 	122 , 	114 , 	111 , 	488 
16,DENVER,0880,Denver County 1,4732,KIPP Sunshine Peak Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	33 , 	120 , 	117 , 	115 , 	-   , 	-   , 	-   , 	-   , 	385 
16,DENVER,0880,Denver County 1,4762,Knapp Elementary School, 	44 , 	-   , 	50 , 	49 , 	65 , 	61 , 	62 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	394 
16,DENVER,0880,Denver County 1,4782,Hallett Academy, 	68 , 	-   , 	36 , 	33 , 	39 , 	37 , 	26 , 	23 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	262 
16,DENVER,0880,Denver County 1,4795,Kunsmiller Creative Arts Academy, 	-   , 	-   , 	21 , 	31 , 	37 , 	38 , 	51 , 	53 , 	106 , 	125 , 	117 , 	106 , 	64 , 	60 , 	64 , 	873 
16,DENVER,0880,Denver County 1,4850,KIPP Sunshine Peak Elementary, 	30 , 	-   , 	30 , 	41 , 	26 , 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	155 
16,DENVER,0880,Denver County 1,5044,Legacy Options High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	37 , 	38 , 	34 , 	23 , 	132 
16,DENVER,0880,Denver County 1,5158,Lincoln Elementary School, 	46 , 	-   , 	46 , 	47 , 	44 , 	35 , 	32 , 	40 , 	3 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	293 
16,DENVER,0880,Denver County 1,5255,Lake Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	193 , 	180 , 	174 , 	-   , 	-   , 	-   , 	-   , 	547 
16,DENVER,0880,Denver County 1,5342,Lowry Elementary School, 	32 , 	-   , 	77 , 	67 , 	61 , 	79 , 	67 , 	80 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	463 
16,DENVER,0880,Denver County 1,5448,Manual High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	111 , 	73 , 	66 , 	63 , 	313 
16,DENVER,0880,Denver County 1,5578,Marrama Elementary School, 	32 , 	-   , 	71 , 	68 , 	76 , 	70 , 	77 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	478 
16,DENVER,0880,Denver County 1,5605,Dr. Martin Luther King Jr. Early College, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	79 , 	115 , 	146 , 	231 , 	193 , 	191 , 	189 ," 	1,144 "
16,DENVER,0880,Denver County 1,5608,Mathematics and Science Leadership Academy, 	-   , 	-   , 	14 , 	29 , 	27 , 	29 , 	32 , 	23 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	154 
16,DENVER,0880,Denver County 1,5621,Monarch Montessori, 	-   , 	-   , 	50 , 	46 , 	49 , 	30 , 	26 , 	19 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	220 
16,DENVER,0880,Denver County 1,5644,Maxwell Elementary School, 	50 , 	-   , 	90 , 	111 , 	88 , 	113 , 	110 , 	89 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	651 
16,DENVER,0880,Denver County 1,5685,McGlone Academy, 	65 , 	-   , 	88 , 	113 , 	96 , 	109 , 	95 , 	106 , 	74 , 	70 , 	69 , 	-   , 	-   , 	-   , 	-   , 	885 
16,DENVER,0880,Denver County 1,5702,McKinley-Thatcher Elementary School, 	28 , 	-   , 	42 , 	45 , 	34 , 	31 , 	22 , 	26 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	228 
16,DENVER,0880,Denver County 1,5716,McMeen Elementary School, 	46 , 	-   , 	104 , 	108 , 	84 , 	75 , 	71 , 	67 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	555 
16,DENVER,0880,Denver County 1,5826,Merrill Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	195 , 	193 , 	213 , 	-   , 	-   , 	-   , 	-   , 	601 
16,DENVER,0880,Denver County 1,5844,Contemporary Learning Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	36 , 	20 , 	25 , 	13 , 	94 
16,DENVER,0880,Denver County 1,5897,McAuliffe International School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	491 , 	539 , 	528 , 	-   , 	-   , 	-   , 	-   ," 	1,558 "
16,DENVER,0880,Denver County 1,5973,McAuliffe Manual Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	69 , 	81 , 	110 , 	-   , 	-   , 	-   , 	-   , 	260 
16,DENVER,0880,Denver County 1,6002,Montclair School of Academics and Enrichment, 	46 , 	-   , 	53 , 	46 , 	48 , 	56 , 	42 , 	61 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	352 
16,DENVER,0880,Denver County 1,6088,Dora Moore ECE-8 School, 	28 , 	-   , 	48 , 	48 , 	47 , 	42 , 	41 , 	36 , 	25 , 	18 , 	27 , 	-   , 	-   , 	-   , 	-   , 	360 
16,DENVER,0880,Denver County 1,6098,Morey Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	165 , 	126 , 	127 , 	-   , 	-   , 	-   , 	-   , 	418 
16,DENVER,0880,Denver County 1,6188,Munroe Elementary School, 	31 , 	-   , 	54 , 	63 , 	55 , 	48 , 	65 , 	59 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	375 
16,DENVER,0880,Denver County 1,6239,Noel Community Arts School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	38 , 	37 , 	50 , 	74 , 	71 , 	64 , 	56 , 	390 
16,DENVER,0880,Denver County 1,6254,Newlon Elementary School, 	31 , 	-   , 	40 , 	36 , 	47 , 	52 , 	49 , 	46 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	301 
16,DENVER,0880,Denver County 1,6308,North High School Engagement Center, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	17 , 	42 , 	36 , 	96 
16,DENVER,0880,Denver County 1,6314,North High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	518 , 	416 , 	347 , 	430 ," 	1,711 "
16,DENVER,0880,Denver County 1,6350,Bruce Randolph School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	95 , 	123 , 	129 , 	159 , 	82 , 	67 , 	76 , 	731 
16,DENVER,0880,Denver County 1,6368,Northfield High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	606 , 	392 , 	340 , 	232 ," 	1,570 "
16,DENVER,0880,Denver County 1,6397,Academia Ana Marie Sandoval, 	89 , 	-   , 	62 , 	42 , 	46 , 	35 , 	45 , 	46 , 	15 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	380 
16,DENVER,0880,Denver County 1,6479,Odyssey School of Denver, 	-   , 	-   , 	41 , 	41 , 	40 , 	26 , 	28 , 	27 , 	27 , 	25 , 	23 , 	-   , 	-   , 	-   , 	-   , 	278 
16,DENVER,0880,Denver County 1,6508,Omar D Blair Charter School, 	-   , 	-   , 	73 , 	73 , 	70 , 	67 , 	69 , 	89 , 	78 , 	84 , 	76 , 	-   , 	-   , 	-   , 	-   , 	679 
16,DENVER,0880,Denver County 1,6509,Denver Online , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	15 , 	14 , 	17 , 	60 , 	55 , 	57 , 	89 , 	307 
16,DENVER,0880,Denver County 1,6676,Palmer Elementary School, 	53 , 	-   , 	42 , 	30 , 	31 , 	39 , 	35 , 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	258 
16,DENVER,0880,Denver County 1,6754,Park Hill School, 	30 , 	-   , 	108 , 	103 , 	110 , 	112 , 	109 , 	112 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	684 
16,DENVER,0880,Denver County 1,6957,University Prep - Steele St., 	-   , 	-   , 	46 , 	57 , 	45 , 	56 , 	47 , 	64 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	315 
16,DENVER,0880,Denver County 1,6970,Florida Pitt-Waller ECE-8 School, 	66 , 	-   , 	78 , 	87 , 	81 , 	67 , 	74 , 	86 , 	87 , 	89 , 	97 , 	-   , 	-   , 	-   , 	-   , 	812 
16,DENVER,0880,Denver County 1,7045,Place Bridge Academy, 	25 , 	-   , 	55 , 	69 , 	54 , 	63 , 	64 , 	75 , 	89 , 	83 , 	83 , 	-   , 	-   , 	-   , 	-   , 	660 
16,DENVER,0880,Denver County 1,7163,Prep Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	2 , 	2 , 	11 , 	14 , 	12 , 	2 , 	43 
16,DENVER,0880,Denver County 1,7188,Montbello Career and Technical High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	3 , 	18 , 	27 , 	47 , 	95 
16,DENVER,0880,Denver County 1,7192,Pascual Ledoux Academy, 	205 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	205 
16,DENVER,0880,Denver County 1,7241,Rocky Mountain Prep: Creekside, 	74 , 	-   , 	85 , 	90 , 	86 , 	73 , 	95 , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	581 
16,DENVER,0880,Denver County 1,7243,Reach Charter School, 	37 , 	-   , 	22 , 	14 , 	11 , 	16 , 	9 , 	9 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	118 
16,DENVER,0880,Denver County 1,7246,Respect Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	11 , 	44 , 	37 , 	93 
16,DENVER,0880,Denver County 1,7361,RiseUp Community School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	2 , 	12 , 	31 , 	52 , 	97 
16,DENVER,0880,Denver County 1,7471,Rocky Mountain Prep: Southwest, 	46 , 	-   , 	54 , 	59 , 	56 , 	63 , 	58 , 	77 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	413 
16,DENVER,0880,Denver County 1,7554,Sabin World School, 	57 , 	-   , 	89 , 	95 , 	95 , 	89 , 	94 , 	94 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	613 
16,DENVER,0880,Denver County 1,7578,Samuels Elementary School, 	49 , 	-   , 	67 , 	69 , 	68 , 	66 , 	68 , 	69 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	456 
16,DENVER,0880,Denver County 1,7694,Charles M. Schenck (CMS) Community School, 	-   , 	-   , 	61 , 	46 , 	39 , 	51 , 	54 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	305 
16,DENVER,0880,Denver County 1,7698,Schmitt Elementary School, 	30 , 	-   , 	26 , 	22 , 	30 , 	28 , 	28 , 	35 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	199 
16,DENVER,0880,Denver County 1,7926,STRIVE Prep - Kepner, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	53 , 	76 , 	80 , 	-   , 	-   , 	-   , 	-   , 	209 
16,DENVER,0880,Denver County 1,7942,Skinner Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	212 , 	202 , 	230 , 	-   , 	-   , 	-   , 	-   , 	644 
16,DENVER,0880,Denver County 1,7972,Slavens K-8 School, 	-   , 	-   , 	77 , 	82 , 	71 , 	84 , 	91 , 	78 , 	85 , 	83 , 	81 , 	-   , 	-   , 	-   , 	-   , 	732 
16,DENVER,0880,Denver County 1,7973,STRIVE Prep - Rise, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	143 , 	141 , 	131 , 	122 , 	537 
16,DENVER,0880,Denver County 1,8006,Smith Elementary School, 	104 , 	-   , 	67 , 	55 , 	47 , 	52 , 	41 , 	46 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	412 
16,DENVER,0880,Denver County 1,8053,SOAR at Green Valley Ranch, 	-   , 	-   , 	72 , 	78 , 	79 , 	80 , 	81 , 	77 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	467 
16,DENVER,0880,Denver County 1,8085,STRIVE Prep - Federal, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	116 , 	121 , 	123 , 	-   , 	-   , 	-   , 	-   , 	360 
16,DENVER,0880,Denver County 1,8086,South High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	508 , 	442 , 	448 , 	373 ," 	1,771 "
16,DENVER,0880,Denver County 1,8131,Oakland Elementary, 	45 , 	-   , 	49 , 	39 , 	38 , 	29 , 	35 , 	42 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	277 
16,DENVER,0880,Denver County 1,8138,Southmoor Elementary School, 	16 , 	-   , 	65 , 	74 , 	55 , 	66 , 	69 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	403 
16,DENVER,0880,Denver County 1,8145,Summit Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	11 , 	28 , 	20 , 	48 , 	28 , 	36 , 	37 , 	208 
16,DENVER,0880,Denver County 1,8149,Stephen Knight Center for Early Education, 	205 , 	-   , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	283 
16,DENVER,0880,Denver County 1,8222,Steck Elementary School, 	20 , 	-   , 	55 , 	54 , 	49 , 	47 , 	48 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	321 
16,DENVER,0880,Denver County 1,8232,Stedman Elementary School, 	64 , 	-   , 	78 , 	73 , 	66 , 	71 , 	40 , 	34 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	426 
16,DENVER,0880,Denver County 1,8242,Steele Elementary School, 	-   , 	-   , 	77 , 	79 , 	69 , 	73 , 	73 , 	79 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	450 
16,DENVER,0880,Denver County 1,8401,STRIVE Prep - Ruby Hill, 	-   , 	-   , 	67 , 	54 , 	65 , 	66 , 	91 , 	96 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	439 
16,DENVER,0880,Denver County 1,8422,Swansea Elementary School, 	68 , 	-   , 	48 , 	54 , 	70 , 	51 , 	63 , 	62 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	416 
16,DENVER,0880,Denver County 1,8453,Swigert International School, 	18 , 	-   , 	79 , 	82 , 	85 , 	94 , 	107 , 	106 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	571 
16,DENVER,0880,Denver County 1,8776,Teller Elementary School, 	32 , 	-   , 	84 , 	78 , 	87 , 	81 , 	69 , 	72 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	503 
16,DENVER,0880,Denver County 1,8822,Thomas Jefferson High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	501 , 	327 , 	280 , 	266 ," 	1,374 "
16,DENVER,0880,Denver County 1,8888,Traylor Academy, 	48 , 	-   , 	48 , 	49 , 	57 , 	55 , 	55 , 	65 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	377 
16,DENVER,0880,Denver County 1,8909,Trevista at Horace Mann, 	80 , 	-   , 	71 , 	55 , 	47 , 	47 , 	37 , 	49 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	386 
16,DENVER,0880,Denver County 1,8945,University Prep - Arapahoe St., 	-   , 	-   , 	51 , 	58 , 	43 , 	51 , 	52 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	303 
16,DENVER,0880,Denver County 1,8970,University Park Elementary School, 	-   , 	-   , 	80 , 	72 , 	60 , 	63 , 	56 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	388 
16,DENVER,0880,Denver County 1,8995,Vista Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	4 , 	12 , 	10 , 	27 , 	36 , 	48 , 	74 , 	211 
16,DENVER,0880,Denver County 1,9050,Valverde Elementary School, 	46 , 	-   , 	40 , 	44 , 	43 , 	38 , 	30 , 	33 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	274 
16,DENVER,0880,Denver County 1,9336,STRIVE Prep - Sunnyside, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	55 , 	57 , 	78 , 	-   , 	-   , 	-   , 	-   , 	190 
16,DENVER,0880,Denver County 1,9389,STRIVE Prep - Westwood, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	123 , 	73 , 	115 , 	-   , 	-   , 	-   , 	-   , 	311 
16,DENVER,0880,Denver County 1,9390,STRIVE Prep - Lake, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	69 , 	75 , 	64 , 	-   , 	-   , 	-   , 	-   , 	208 
16,DENVER,0880,Denver County 1,9425,Westerly Creek Elementary, 	65 , 	-   , 	105 , 	114 , 	105 , 	109 , 	108 , 	109 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	715 
16,DENVER,0880,Denver County 1,9496,Castro Elementary School, 	-   , 	-   , 	42 , 	46 , 	57 , 	33 , 	54 , 	56 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	288 
16,DENVER,0880,Denver County 1,9548,Whittier ECE-8 School, 	29 , 	-   , 	25 , 	21 , 	23 , 	24 , 	22 , 	17 , 	25 , 	20 , 	17 , 	-   , 	-   , 	-   , 	-   , 	223 
16,DENVER,0880,Denver County 1,9623,William (Bill) Roberts ECE-8 School, 	-   , 	-   , 	102 , 	103 , 	110 , 	103 , 	102 , 	105 , 	75 , 	76 , 	74 , 	-   , 	-   , 	-   , 	-   , 	850 
16,DENVER,0880,Denver County 1,9639,STRIVE Prep - Smart Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	150 , 	125 , 	129 , 	106 , 	510 
16,DENVER,0880,Denver County 1,9693,West High School , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	261 , 	139 , 	144 , 	161 , 	705 
16,DENVER,0880,Denver County 1,9702,West Middle School , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 , 	101 , 	124 , 	-   , 	-   , 	-   , 	-   , 	314 
16,DENVER,0880,Denver County 1,9730,STRIVE Prep - Green Valley Ranch, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	122 , 	121 , 	124 , 	-   , 	-   , 	-   , 	-   , 	367 
16,DENVER,0880,Denver County 1,9735,STRIVE Prep - Montbello, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	59 , 	47 , 	65 , 	-   , 	-   , 	-   , 	-   , 	171 
16,DENVER,0880,Denver County 1,9739,Wyatt Academy, 	-   , 	-   , 	39 , 	35 , 	23 , 	24 , 	23 , 	35 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	179 
17,DOLORES,0890,Dolores County RE No.2,2216,Dove Creek High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	13 , 	22 , 	24 , 	18 , 	17 , 	28 , 	16 , 	138 
17,DOLORES,0890,Dolores County RE No.2,4771,Dove's Nest Early Care and Education Center, 	1 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 
